CIS,Nom,Nom_Substance
62906059,"HEXETIDINE BIOGARAN CONSEIL 0,1 %, solution pour bain de bouche",HEXÉTIDINE
61455112,"HEXETIDINE EG LABO CONSEIL 0,1 %, solution pour bain de bouche",HEXÉTIDINE
66929112,"HEXETIDINE VIATRIS CONSEIL 0,1 %, solution pour bain de bouche",HEXÉTIDINE
63248991,"HEXICID, solution pour application locale",ALCOOL BENZYLIQUE
63248991,"HEXICID, solution pour application locale",DIGLUCONATE DE CHLORHEXIDINE
63248991,"HEXICID, solution pour application locale",CHLORURE DE BENZALKONIUM
69884544,"HEXOMEDINE 0,1 POUR CENT, gel pour application cutanée",HEXAMIDINE (DIISÉTHIONATE D')
69323760,"HEXOMEDINE 1 POUR MILLE, solution pour application cutanée",HEXAMIDINE (DIISÉTHIONATE D')
65490819,"HEXOMEDINE 1 POUR MILLE, solution pour pulvérisation cutanée en flacon pressurisé",HEXAMIDINE (DIISÉTHIONATE D')
69555100,"HEXOMEDINE TRANSCUTANEE 1,5 POUR MILLE, solution pour application locale",HEXAMIDINE (DIISÉTHIONATE D')
67376038,"HEXTRIL 0,1 POUR CENT, bain de bouche, flacon",HEXÉTIDINE
67768847,"HEXTRIL MENTHE 0,1 POUR CENT, solution pour bain de bouche",HEXÉTIDINE
61196720,"HEXVIX 85 mg, poudre et solvant pour solution intravésicale",CHLORHYDRATE D'HEXAMINOLÉVULINATE
60645557,"HEXYON, suspension injectable en seringue préremplie",ANATOXINE DIPHTÉRIQUE 
60645557,"HEXYON, suspension injectable en seringue préremplie",ANATOXINE TÉTANIQUE 
60645557,"HEXYON, suspension injectable en seringue préremplie",VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ 
60645557,"HEXYON, suspension injectable en seringue préremplie",VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ 
60645557,"HEXYON, suspension injectable en seringue préremplie",ANTIGÈNE DE SURFACE DE L'HÉPATITE B RECOMBINANT 
60645557,"HEXYON, suspension injectable en seringue préremplie",VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ 
60645557,"HEXYON, suspension injectable en seringue préremplie",POLYOSIDE HAEMOPHILUS INFLUENZAE TYPE B CONJUGUÉ À L'ANATOXINE TÉTANIQUE
60645557,"HEXYON, suspension injectable en seringue préremplie",ANTIGÈNE COQUELUCHEUX : HÉMAGGLUTININE FILAMENTEUSE 
60645557,"HEXYON, suspension injectable en seringue préremplie",ANTIGÈNE COQUELUCHEUX : ANATOXINE 
60665862,"HIBIDIL, solution pour application locale, stérile",CHLORHEXIDINE (DIGLUCONATE DE)
60513655,"HIDONAC 5 g/25 ml, solution injectable pour perfusion",ACÉTYLCYSTÉINE
62267679,"HIPPOVENO, comprimé enrobé",MARRON D'INDE (EXTRAIT DE) (SEC)
64946554,"HISTAMINUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HISTAMINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63553982,"HISTAMINUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HISTAMINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
65256499,"HISTOFLUINE P, solution buvable en gouttes",HAMAMÉLIS DE VIRGINIE (EXTRAIT D') (FLUIDE)
65256499,"HISTOFLUINE P, solution buvable en gouttes",ESCULOSIDE
65256499,"HISTOFLUINE P, solution buvable en gouttes",ANÉMONE PULSATILLE (EXTRAIT FLUIDE D')
65256499,"HISTOFLUINE P, solution buvable en gouttes",MARRON D'INDE (EXTRAIT FLUIDE DE)
65256499,"HISTOFLUINE P, solution buvable en gouttes",BOURSE À PASTEUR (EXTRAIT FLUIDE DE)
61181266,"HIZENTRA 200 mg/ml, solution injectable sous-cutanée",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE)
68628054,"HOANG NAN BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HOANG NAN POUR PRÉPARATIONS HOMÉOPATHIQUES
61848140,"HOLOXAN 1000 mg, poudre pour solution injectable",IFOSFAMIDE
69622218,"HOLOXAN 2000 mg, poudre pour usage parentéral",IFOSFAMIDE
69040495,"HOMEOAFTYL, comprimé à sucer",BORAX
69040495,"HOMEOAFTYL, comprimé à sucer",KALIUM BICHROMICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
69040495,"HOMEOAFTYL, comprimé à sucer",SULFURICUM ACIDUM POUR PRÉPARATION HOMÉOPATHIQUE
63849650,"HOMEOGENE 46, comprimé orodispersible",PASSIFLORA INCARNATA POUR PRÉPARATIONS HOMÉOPATHIQUES
63849650,"HOMEOGENE 46, comprimé orodispersible",STRAMONIUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63849650,"HOMEOGENE 46, comprimé orodispersible",HYOSCYAMUS NIGER POUR PRÉPARATIONS HOMÉOPATHIQUES
63849650,"HOMEOGENE 46, comprimé orodispersible",NUX MOSCHATA POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",PHYTOLACCA DECANDRA POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",PULSATILLA POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",BRYONIA POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",BROMUM POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",ARUM TRIPHYLLUM POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",MERCURIUS SOLUBILIS POUR PRÉPARATIONS HOMÉOPATHIQUES
64307268,"HOMEOGENE 9, comprimé",SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES
69172162,"HOMEOMUNYL, granules en récipient unidose",INFLUENZINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
61237035,"HOMEOPLASMINE, pommade",ACIDE BORIQUE
61237035,"HOMEOPLASMINE, pommade",TEINTURE DE SOUCI
61237035,"HOMEOPLASMINE, pommade",TEINTURE DE BENJOIN DU LAOS
61237035,"HOMEOPLASMINE, pommade",TEINTURE DE BRYONE
61237035,"HOMEOPLASMINE, pommade",TEINTURE DE PHYTOLAQUE
60925192,"HOMEOPTIC, collyre en récipient unidose",CALENDULA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
60925192,"HOMEOPTIC, collyre en récipient unidose",MAGNESIA CARBONICA POUR PRÉPARATIONS HOMÉOPATHIQUES
60925192,"HOMEOPTIC, collyre en récipient unidose",EUPHRASIA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",BELLADONA POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",HEPAR SULFUR POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",FERRUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",CALENDULA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",BRYONIA POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",ACONITUM NAPELLUS POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",KALIUM BICHROMICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",ARUM TRIPHYLLUM POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",MERCURIUS SOLUBILIS POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",POPULUS CANDICANS POUR PRÉPARATIONS HOMÉOPATHIQUES
63241491,"HOMEOVOX, comprimé enrobé",SPONGIA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES
62542196,"HOSPASOL 167 mmol/l, solution pour perfusion",BICARBONATE DE SODIUM
68998922,"HUILE DE PARAFFINE COOPER, solution buvable en flacon",PARAFFINE LIQUIDE
63407479,"HUILE DE PARAFFINE GIFRER, solution buvable",PARAFFINE LIQUIDE
68592416,"HUILE DE PARAFFINE GILBERT, solution buvable en flacon",PARAFFINE LIQUIDE
66633017,"HUILE GOMENOLEE 2 POUR CENT, solution pour instillation nasale",NIAOULI (HUILE ESSENTIELLE DE)
68105513,"HUILE GOMENOLEE 5 POUR CENT, solution pour instillation nasale",NIAOULI (HUILE ESSENTIELLE DE)
68799977,"HUKYNDRA 40 mg, solution injectable en seringue préremplie",ADALIMUMAB 
62158605,"HUKYNDRA 40 mg, solution injectable en stylo prérempli",ADALIMUMAB 
63440372,"HUKYNDRA 80 mg, solution injectable en seringue préremplie",ADALIMUMAB 
61010977,"HUKYNDRA 80 mg, solution injectable en stylo prérempli",ADALIMUMAB 
64158422,"HULIO 20 mg, solution injectable en seringue préremplie",ADALIMUMAB 
62042376,"HULIO 40 mg, solution injectable en seringue préremplie",ADALIMUMAB 
68311292,"HULIO 40 mg, solution injectable en stylo prérempli",ADALIMUMAB 
65132156,"HUMALOG 100 UI/ml KWIKPEN, solution injectable",INSULINE LISPRO RECOMBINANTE 
64052173,"HUMALOG 100 UI/ml, solution injectable en cartouche",INSULINE LISPRO RECOMBINANTE 
65228400,"HUMALOG 100 UI/ml, solution injectable en flacon",INSULINE LISPRO RECOMBINANTE 
66537912,HUMALOG 100 unités/ml JUNIOR KWIKPEN solution injectable en stylo pré-rempli,INSULINE LISPRO 
67759549,"HUMALOG 200 UI/ml KWIKPEN, solution injectable en stylo prérempli",INSULINE LISPRO 
61872223,"HUMALOG MIX25 100 UI/ml KWIKPEN, suspension injectable",INSULINE LISPRO RECOMBINANTE 
69304169,"HUMALOG MIX25 100 UI/ml, suspension injectable en cartouche",INSULINE LISPRO RECOMBINANTE 
66081056,"HUMALOG MIX50 100 UI/ml KWIKPEN, suspension injectable",INSULINE LISPRO RECOMBINANTE 
61650831,"HUMALOG MIX50 100 UI/ml, suspension injectable en cartouche",INSULINE LISPRO RECOMBINANTE 
67094067,"HUMEX 5 % ADULTES EXPECTORANT SANS SUCRE, solution buvable édulcorée à la saccharine sodique",CARBOCISTÉINE
69835020,"HUMEX ALLERGIE CETIRIZINE 10 mg, comprimé pelliculé sécable",DICHLORHYDRATE DE CÉTIRIZINE
68728738,"HUMEX ALLERGIE LORATADINE 10 mg, comprimé",LORATADINE
66866523,"HUMEX CONJONCTIVITE ALLERGIQUE 2 %, collyre en solution en récipient unidose",CROMOGLICATE DE SODIUM
66443911,"HUMEX FOURNIER 0,04 POUR CENT, solution pour pulvérisation nasale",CHLORURE DE BENZALKONIUM
62999750,"HUMEX MAL DE GORGE BICLOTYMOL 20 mg FRUITS ROUGES SANS SUCRE, pastille édulcorée à l'isomalt et à l'acésulfame potassique",BICLOTYMOL
68652429,"HUMEX MAL DE GORGE BICLOTYMOL 20 mg MIEL CITRON, pastille",BICLOTYMOL
67569927,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MENTHE GLACIALE SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt",AMYLMÉTACRÉSOL
67569927,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MENTHE GLACIALE SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt","ALCOOL DICHLORO-2,4 BENZYLIQUE"
67569927,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MENTHE GLACIALE SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt",CHLORHYDRATE DE LIDOCAÏNE
61052442,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MENTHE, pastille",AMYLMÉTACRÉSOL
61052442,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MENTHE, pastille","ALCOOL DICHLORO-2,4 BENZYLIQUE"
61052442,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MENTHE, pastille",CHLORHYDRATE DE LIDOCAÏNE
62471347,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt",AMYLMÉTACRÉSOL
62471347,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt","ALCOOL DICHLORO-2,4 BENZYLIQUE"
62471347,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt",CHLORHYDRATE DE LIDOCAÏNE
69841984,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON, pastille",AMYLMÉTACRÉSOL
69841984,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON, pastille","ALCOOL DICHLORO-2,4 BENZYLIQUE"
69841984,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON, pastille",CHLORHYDRATE DE LIDOCAÏNE
62302190,"HUMEX MAL DE GORGE LIDOCAINE/BENZALKONIUM 0,30 g/0,03 g pour 100 mL, collutoire, flacon pressurisé",CHLORURE DE BENZALKONIUM
62302190,"HUMEX MAL DE GORGE LIDOCAINE/BENZALKONIUM 0,30 g/0,03 g pour 100 mL, collutoire, flacon pressurisé",LIDOCAÏNE (CHLORHYDRATE DE) MONOHYDRATÉ
63327481,"HUMEX RHUME DES FOINS A LA BECLOMETASONE 50 microgrammes/dose, suspension pour pulvérisation nasale en flacon",BÉCLOMÉTASONE (DIPROPIONATE DE)
66974004,"HUMEX TOUX SECHE OXOMEMAZINE 0,33 mg/ml SANS SUCRE, solution buvable édulcorée à l'acésulfame potassique",OXOMÉMAZINE
61704802,"HUMEX TOUX SECHE OXOMEMAZINE 0,33 mg/ml, sirop",OXOMÉMAZINE
68144352,"HUMEXLIB PARACETAMOL CHLORPHENAMINE 500 mg/4 mg, gélule",PARACÉTAMOL
68144352,"HUMEXLIB PARACETAMOL CHLORPHENAMINE 500 mg/4 mg, gélule",MALÉATE DE CHLORPHÉNAMINE
62975984,"HUMIRA 20 mg, solution injectable en seringue préremplie",ADALIMUMAB 
69847318,"HUMIRA 40 mg, solution injectable en seringue préremplie (0,4 ml)",ADALIMUMAB 
64783769,"HUMIRA 40 mg, solution injectable en stylo prérempli (0,4 ml)",ADALIMUMAB 
69835440,"HUMIRA 80 mg, solution injectable en seringue préremplie",ADALIMUMAB 
65325739,"HUMIRA 80 mg, solution injectable en stylo prérempli",ADALIMUMAB 
67656314,"HUMULUS LUPULUS SICCUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HUMULUS LUPULUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES
64672594,"HURA BRASILIENSIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HURA BRASILIENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
64052038,"HYALGAN 20 mg/2 ml, solution injectable pour voie intra-articulaire en seringue pré-remplie",SODIUM (HYALURONATE DE)
63093822,"HYCAMTIN 0,25 mg, gélule",TOPOTÉCANE (CHLORHYDRATE DE)
63901015,"HYCAMTIN 1 mg, gélule",TOPOTÉCANE (CHLORHYDRATE DE)
64066251,"HYDRASTIS CANADENSIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
60763790,"HYDRASTIS CANADENSIS LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
68187065,"HYDRASTIS CANADENSIS,décocté WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH","HYDRASTIS CANADENSIS, DÉCOCTÉ POUR PRÉPARATIONS HOMÉOPATHIQUES"
63402119,HYDRASTIS COMPOSE BOIRON,HYDRASTIS CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
63402119,HYDRASTIS COMPOSE BOIRON,CHINA RUBRA POUR PRÉPARATIONS HOMÉOPATHIQUES
63402119,HYDRASTIS COMPOSE BOIRON,CHELIDONIUM MAJUS POUR PRÉPARATIONS HOMÉOPATHIQUES
63402119,HYDRASTIS COMPOSE BOIRON,CONDURANGO POUR PRÉPARATIONS HOMÉOPATHIQUES
63402119,HYDRASTIS COMPOSE BOIRON,CRATAEGUS OXYACANTHA POUR PRÉPARATIONS HOMÉOPATHIQUES
63402119,HYDRASTIS COMPOSE BOIRON,SCROFULARIA NODOSA POUR PRÉPARATIONS HOMÉOPATHIQUES
63402119,HYDRASTIS COMPOSE BOIRON,CEANOTHUS AMERICANUS SICCUM POUR PRÉPARATIONS HOMÉOPATHIQUES
69700567,"HYDREA 500 mg, gélule",HYDROXYCARBAMIDE
64740636,"HYDROCHLOROTHIAZIDE ARROW 12,5 mg, comprimé sécable",HYDROCHLOROTHIAZIDE
66058837,"HYDROCHLOROTHIAZIDE ARROW 25 mg, comprimé sécable",HYDROCHLOROTHIAZIDE
65097011,"HYDROCHLOROTHIAZIDE BIOGARAN 25 mg,  comprimé sécable",HYDROCHLOROTHIAZIDE
66330098,"HYDROCORTANCYL 2,5 POUR CENT, suspension injectable",ACÉTATE DE PREDNISOLONE
60997882,"HYDROCORTISONE ARROW 10 mg, comprimé sécable",HYDROCORTISONE
64124103,"HYDROCORTISONE ROUSSEL 10 mg, comprimé sécable",HYDROCORTISONE
62735380,"HYDROCORTISONE SUBSTIPHARM 100 mg, lyophilisat (flacon) et solution pour usage parentéral",HYDROCORTISONE (HYDROGÉNOSUCCINATE D')
61581417,"HYDROCORTISONE UPJOHN 100 mg, préparation injectable",HYDROCORTISONE (HÉMISUCCINATE SODIQUE D')
66773332,"HYDROCORTISONE UPJOHN 500 mg, préparation injectable",HYDROCORTISONE (HÉMISUCCINATE SODIQUE D')
65317735,"HYDROCOTYLE ASIATICA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYDROCOTYLE ASIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES
67034682,"HYDROCOTYLE ASIATICA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYDROCOTYLE ASIATICA POUR PRÉPARATIONS HOMÉOPATHIQUES
60852449,"HYDROCYANICUM ACIDUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH",HYDROCYANICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",ACIDE ASCORBIQUE
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",ERGOCALCIFÉROL
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",CHLORHYDRATE DE THIAMINE
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",DEXPANTHÉNOL
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",NICOTINAMIDE
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",ACÉTATE D'ALPHA-TOCOPHÉROL
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",CHLORHYDRATE DE PYRIDOXINE
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes",PHOSPHATE SODIQUE DE RIBOFLAVINE
66705623,"HYDROSOL POLYVITAMINE PHARMA DEVELOPPEMENT, solution buvable en gouttes","CONCENTRAT DE VITAMINE A SYNTHÉTIQUE, FORME HUILEUSE"
64087306,"HYDROXYCARBAMIDE ARROW 500 mg, gélule",HYDROXYCARBAMIDE
60507271,"HYDROXYZINE ARROW 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
67838085,"HYDROXYZINE BIOGARAN 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
64110908,"HYDROXYZINE BLUEFISH 25 mg, comprimé pelliculé",CHLORHYDRATE D'HYDROXYZINE
65717544,"HYDROXYZINE CRISTERS 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
64715729,"HYDROXYZINE EG 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
63999867,"HYDROXYZINE RENAUDIN 100 mg/2 mL, solution injectable",CHLORHYDRATE D'HYDROXYZINE
60322461,"HYDROXYZINE TEVA 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
69638464,"HYDROXYZINE VIATRIS 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
63874970,"HYDROXYZINE ZENTIVA 25 mg, comprimé pelliculé sécable",CHLORHYDRATE D'HYDROXYZINE
63201618,"HYOSCYAMUS NIGER BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYOSCYAMUS NIGER POUR PRÉPARATIONS HOMÉOPATHIQUES
61427166,"HYOSCYAMUS NIGER LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYOSCYAMUS NIGER POUR PRÉPARATIONS HOMÉOPATHIQUES
63149484,"HYOSCYAMUS NIGER WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYOSCYAMUS NIGER POUR PRÉPARATIONS HOMÉOPATHIQUES
60498317,"HYPERICUM PERFORATUM BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYPERICUM PERFORATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
67073589,"HYPERICUM PERFORATUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",HYPERICUM PERFORATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
65657296,"HYPERICUM PERFORATUM WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",DULCAMARA POUR PRÉPARATIONS HOMÉOPATHIQUES
62174246,"HYPERIUM 1 mg, comprimé",RILMÉNIDINE (DIHYDROGÉNOPHOSPHATE DE)
67541600,"HYPERIUM 1 mg, comprimé",RILMÉNIDINE (DIHYDROGÉNOPHOSPHATE DE)
63444171,"HYPNOMIDATE 2 mg/ml, solution injectable",ÉTOMIDATE
69535005,"HYPOPHYSINE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HYPOPHYSINE POUR PRÉPARATIONS HOMÉOPATHIQUES
64494451,"HYPOPHYSINE L.A. BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HYPOPHYSINE L.A. POUR PRÉPARATIONS HOMÉOPATHIQUES
61667204,"HYPOPHYSINE L.P. BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HYPOPHYSINE L.P. POUR PRÉPARATIONS HOMÉOPATHIQUES
64446816,"HYPOPHYSINE WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HYPOPHYSINE POUR PRÉPARATIONS HOMÉOPATHIQUES
62610302,"HYPOTHALAMUS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HYPOTHALAMUS POUR PRÉPARATIONS HOMÉOPATHIQUES
63371086,"HYPOTHALAMUS WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",HYPOTHALAMUS POUR PRÉPARATIONS HOMÉOPATHIQUES
69513592,"HYQVIA 100 mg/mL, soution pour perfusion par voie sous-cutanée",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE)
64974404,"HYRIMOZ 20 mg, solution injectable en seringue préremplie (0,2 mL)",ADALIMUMAB 
66716580,"HYRIMOZ 40 mg, solution injectable en seringue préremplie (0,4 mL)",ADALIMUMAB 
60903769,"HYRIMOZ 40 mg, solution injectable en stylo prérempli (0,4 mL)",ADALIMUMAB 
60129099,"HYRIMOZ 80 mg, solution injectable en seringue préremplie",ADALIMUMAB 
67356797,"HYRIMOZ 80 mg, solution injectable en stylo prérempli",ADALIMUMAB 
69025080,"HYTACAND 16 mg/12,5 mg, comprimé",HYDROCHLOROTHIAZIDE
69025080,"HYTACAND 16 mg/12,5 mg, comprimé",CANDÉSARTAN CILEXÉTIL
64027704,"HYTACAND 8 mg/12,5 mg, comprimé",HYDROCHLOROTHIAZIDE
64027704,"HYTACAND 8 mg/12,5 mg, comprimé",CANDÉSARTAN CILEXÉTIL
60376815,"HYTRINE 1 mg, comprimé",TÉRAZOSINE (CHLORHYDRATE DE) DIHYDRATÉ
66297890,"HYTRINE 5 mg, comprimé",TÉRAZOSINE (CHLORHYDRATE DE) DIHYDRATÉ
64539188,"HYZAAR 50 mg/12,5 mg, comprimé pelliculé",HYDROCHLOROTHIAZIDE
64539188,"HYZAAR 50 mg/12,5 mg, comprimé pelliculé",LOSARTAN POTASSIQUE
65884187,"IASOCHOLINE 1 GBq/mL, solution injectable",CHLORURE DE FLUOROCHOLINE [18F]
65933346,"IASOdopa 0,3 GBq/mL, solution injectable",6-FLUORO-[18F]-L-DIHYDROXYPHÉNYLALANINE
64499306,"IASOglio 2 GBq/mL, solution injectable",FLUOROÉTHYL-L TYROSINE (18F)
60213704,"IBERIS AMARA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",IBERIS AMARA POUR PRÉPARATIONS HOMÉOPATHIQUES
61410918,"IBIRON 1000 mg, comprimé pelliculé",ACÉTATE D'ABIRATÉRONE
68016146,"IBRANCE 100 mg, gélule",PALBOCICLIB
60321676,"IBRANCE 125 mg, gélule",PALBOCICLIB
67316379,"IBRANCE 75 mg, gélule",PALBOCICLIB
60233913,"IBUFETUM 5 %, gel",IBUPROFÈNE
67539962,"IBUPROFENE ARROW 400 mg, comprimé pelliculé",IBUPROFÈNE
63691015,"IBUPROFENE ARROW 5 %, gel",IBUPROFÈNE
63528064,"IBUPROFENE ARROW CONSEIL 400 mg, capsule molle",IBUPROFÈNE
